sentiment|sentence|sentiment_score|confidence_rating|explanation_score|explanation
1|Excellent bluetooth headset.|1.0|0.95|1.0|"The overall sentiment expressed in the explanations is highly positive, with the phrase ""excellent bluetooth headset"" indicating a strong endorsement and satisfaction with the high quality of the product."
1|It has all the features I want|0.8666666666666667|0.5333333333333333|0.6333333333333333|The overall sentiment expressed is positive as the user mentions that the subject has all the desired features, indicating satisfaction. However, the explanation lacks depth and context.
0|Who in their right mind is gonna buy this battery?.|-0.75|0.85|0.8833333333333334|The explanations suggest a strong negative sentiment (score of -0.8) and high confidence (0.9) as the text expresses disbelief and skepticism towards buying the battery, demonstrating clear disapproval and questioning its worth.
0|AFTER ARGUING WITH VERIZON REGARDING THE DROPPED CALLS WE RETURNED THE PHONES AFTER TWO DAYS.|-0.6333333333333333|0.7666666666666666|0.8166666666666668|The user's sentiment towards Verizon is negative, as they express frustration and dissatisfaction with dropped calls and the decision to return the phones after only two days. The sentiment score is moderately negative, and the explanation provides a clear and concise reasoning for the negative sentiment with a high confidence rating.
1|This case seems well made.|0.7333333333333334|0.8666666666666667|0.8333333333333334|"The overall consensus is that the statement indicates a positive sentiment due to the use of the term ""well made"" which implies good quality and meets the user's expectations."
0|Disappointed with battery.|-0.7333333333333334|0.8666666666666667|0.8333333333333334|The average explanation suggests that the sentiment expressed in the text is negative, specifically regarding the battery, with a high level of confidence and a clear relationship to the user's sentiment.
0|Not loud enough and doesn't turn on like it should.|-0.6666666666666666|0.8333333333333334|0.7666666666666666|The prompt and text both express negative sentiment towards the product, with specific complaints about low volume and faulty functionality. The explanations could be slightly more detailed, but the overall sentiment is clear.
1|good protection and does not make phone too bulky.|0.8000000000000002|0.9|0.8666666666666667|The explanations suggest that the positive sentiment is due to the product's good protection and lack of bulkiness.
1|A usable keyboard actually turns a PDA into a real-world useful machine instead of just a neat gadget.|0.7333333333333334|0.8333333333333334|0.9|The explanations all express a positive sentiment towards using a keyboard on a PDA, emphasizing its practicality, functionality, and value in real-world situations.
1|This phone is pretty sturdy and I've never had any large problems with it.|0.7666666666666666|0.9|0.8666666666666666|Overall, the explanations suggest a positive sentiment towards the phone, as the user consistently emphasizes its sturdiness and lack of major issues, indicating a generally positive experience with the device.
1|I love this thing!|1.0|0.9666666666666668|1.0|"The statement clearly expresses a very positive sentiment by using the word ""love"" and an exclamation mark, indicating strong enthusiasm, admiration, and no room for doubt."
1|Everything about it is fine and reasonable for the price i.e.|0.7666666666666666|0.8333333333333334|0.8666666666666667|The explanations indicate that the sentiment expressed towards the product or service is positive, with the user expressing satisfaction and contentment with the value they received, specifically noting that everything about it is fine and reasonable for the price.
0|VERY DISAPPOINTED.|-0.9|0.9|0.8333333333333334|"The explanation indicates that the text ""VERY DISAPPOINTED"" expresses a strongly negative sentiment of dissatisfaction, with the use of capital letters and the word ""disappointed"" emphasizing the intensity of the feeling."
1|I even dropped this phone into a stream and it was submerged for 15 seconds and it still works great!|0.9333333333333332|0.8666666666666667|0.8333333333333334|The user is highly positive and amazed at the phone's ability to still work perfectly even after being submerged in water for 15 seconds, expressing satisfaction with its durability and performance.
1|I have been very happy with the 510 and have had NO complaints from any one regarding my sound quality on their end.|0.8000000000000002|0.9|0.8666666666666667|The sentiment of the explanations is positive, with the user expressing satisfaction and no complaints about the sound quality.
0|The buttons for on and off are bad.|-0.6333333333333333|0.8666666666666667|0.8333333333333334|The sentiment score is negative because the user clearly expresses dissatisfaction with the buttons for on and off, giving a high confidence rating and earning a grade of 0.8.
0|Essentially you can forget Microsoft's tech support.|-0.6999999999999998|0.8333333333333334|0.9|The overall sentiment is negative as the user expresses disappointment and frustration with Microsoft's tech support services, highlighting a lack of trust, reliability, and satisfaction.
1|I really recommend this faceplates since it looks very nice, elegant and cool.|0.9666666666666668|0.9|0.9666666666666668|"The overall sentiment towards the faceplates is highly positive, as indicated by the frequent use of words like ""recommend,"" ""nice,"" ""elegant,"" and ""cool."""
1|These headphones were a great find - and I think they are perhaps the best purchase I've made in the last several years - seriously.|1.0|0.9333333333333332|0.9666666666666668|The user's overwhelming positive sentiment is expressed through their satisfaction and enthusiasm for the headphones, describing it as a great find and the best purchase made in years.
0|Buy a different phone - but not this.|-0.7666666666666666|0.9|0.8000000000000002|The user shows dissatisfaction and advises against buying the current phone, and suggests considering another phone instead, which contributes to the negative sentiment.
0|You have to hold the phone at a particular angle for the other party to hear you clearly.|0.0333333333333333|0.7333333333333334|0.8000000000000002|The average of the explanations suggests that the sentiment is slightly positive, as it acknowledges a specific method for clearer communication, indicating a potential solution to the problem. It also notes that although there is a requirement for optimal phone positioning, it is not overwhelmingly negative.
0|The one big drawback of the MP3 player is that the buttons on the phone's front cover that let you pause and skip songs lock out after a few seconds.|-0.3|0.8000000000000002|0.8333333333333334|The overall sentiment of the explanations is slightly negative as they mention the drawback of the MP3 player being the buttons locking out after a few seconds.
0|A week later after I activated it, it suddenly died.|-0.7333333333333334|0.9|0.8333333333333334|The sentiment of the statement is negative as the user experienced disappointment and frustration when their device suddenly stopped working shortly after activation, leading to a negative experience.
1|It feels more comfortable than most headsets because I wear glasses and that gets in the way sometimes.|0.6833333333333332|0.8333333333333334|0.8666666666666667|Overall, the sentiment expressed in the explanations is positive. The user specifically mentions that the headset feels more comfortable compared to others, especially when wearing glasses. This indicates a positive experience and a higher level of comfort, leading to a positive sentiment.
1|Great for iPODs too.|1.0|0.9|0.9|"The explanations uniformly suggest that the phrase ""Great for iPods too"" conveys a positive sentiment by highlighting the usability and compatibility of the subject being referred to, indicating that it is beneficial and versatile for iPod users."
1|This device is great in several situations:1.)|0.8666666666666667|0.9333333333333332|0.8666666666666667|Overall, the explanations show that the statement conveys a positive sentiment towards the device, emphasizing its greatness and usefulness in various situations.
0|Mic Doesn't work.|-0.7666666666666666|0.8666666666666667|0.8666666666666666|"The phrase ""Mic doesn't work"" has a negative sentiment (-0.75) with a high confidence rating (0.9) due to clear, unambiguous frustration and dissatisfaction expressed towards the malfunctioning microphone."
0|Even in my BMW 3 series which is fairly quiet, I have trouble hearing what the other person is saying.|-0.0666666666666666|0.8000000000000002|0.7999999999999999|The sentiment score is slightly positive as the user expresses pride in owning a BMW 3 series, but it could be slightly negative due to the frustration caused by the issue of not being able to hear others.
1|Great choice!|1.0|0.9333333333333332|0.9666666666666668|"The prompt ""Great choice!"" is a highly positive and enthusiastic statement that conveys a strong sense of approval and satisfaction with no ambiguity, resulting in a high confidence rating."
1|Nice docking station for home or work.|0.8000000000000002|0.9|0.8666666666666667|"The overall sentiment of the explanations is positive, as they all highlight the word ""nice"" and mention the convenience of the docking station for both home and work purposes."
1|This is a beautiful phone.|0.8666666666666667|0.8333333333333334|0.8000000000000002|"The statement ""This is a beautiful phone"" has a consistently positive sentiment, with the word ""beautiful"" indicating a high level of positivity towards the phone's aesthetics."
1|Love this product.|1.0|0.9666666666666668|1.0|"The phrase ""Love this product"" expresses a strong positive sentiment and indicates a high level of satisfaction and enjoyment, suggesting a strong liking or affection towards the product."
0|Do Not Buy for D807...wrongly advertised for D807.|-0.8000000000000002|0.8333333333333334|0.8666666666666667|The explanations indicate that the sentiment towards the product is negative due to dissatisfaction with its advertisement, earning a high grade. The user explicitly expresses a negative sentiment, advising others not to buy it.
1|This is a great little item.|0.9666666666666668|0.8666666666666667|1.0|"The explanations suggest that the overall sentiment is positive, with the use of words such as ""great"" and ""little"" to describe the item exceeding expectations."
1|I love this phone , It is very handy and has a lot of features .|0.9666666666666668|0.9|0.9666666666666668|The overall sentiment expressed in the explanations is that the user has a very positive view of the phone, loving it, finding it handy, and praising its features.
0|I purchased this and within 2 days it was no longer working!!!!!!!!!|-0.8333333333333334|0.8666666666666667|0.8666666666666667|The explanations highlight a consistent frustration and negative sentiment towards the product due to its malfunction in a very short period of time, evident in the use of exclamation marks and expressions of extreme dissatisfaction.
1|I wear it everyday and it holds up very well.|0.7833333333333333|0.9|0.9|The user expresses satisfaction with wearing the product every day and emphasizes its durability, resulting in a clear and strong positive sentiment.
0|Not a good bargain.|-0.7666666666666666|0.8666666666666667|0.9333333333333332|"The average explanation suggests that the phrase ""Not a good bargain"" expresses a strong negative sentiment, indicating dissatisfaction with the price or value of something."
1|Well packaged, arrived on time, and works as intended.|1.0|0.9333333333333332|1.0|"The majority of explanations indicate a positive sentiment towards the product/service, highlighting characteristics such as ""well packaged"", ""arrived on time"", and ""works as intended"", which suggest a satisfactory experience."
0|The battery runs down quickly.|-0.7333333333333334|0.8666666666666667|0.7833333333333333|The explanations all convey a negative sentiment towards the battery's performance, highlighting its short lifespan and lack of charging capability.
0|This item worked great, but it broke after 6 months of use.|0.2|0.8166666666666668|0.8333333333333334|The overall sentiment is slightly positive. The user mentioned that the item worked great initially, but the fact that it broke after 6 months influenced their sentiment slightly towards the negative side. However, the positive sentiment of the item working great is stronger.
1|The headsets are easy to use and everyone loves them.|1.0|0.8666666666666667|1.0|The overall sentiment is positive as multiple explanations mention that the headsets are easy to use and well-liked by everyone, with no negative or neutral aspects mentioned.
1|This phone works great.|1.0|0.9333333333333332|1.0|Overall, the explanations indicate a clear and positive sentiment towards the phone, emphasizing its excellent performance without any ambiguity.
0|The construction of the headsets is poor.|-0.6666666666666666|0.8666666666666667|0.8333333333333334|"The explanations all suggest that there is a negative sentiment towards the construction of the headsets, indicated by the use of the word ""poor"" and suggesting dissatisfaction or disappointment."
1|Product was excellent and works better than the verizon one and Boy was it cheaper!|0.9666666666666668|0.9|0.8666666666666667|The overall sentiment expressed in the explanations is highly positive, with the user describing the product as excellent, better than a competitor's, and expressing satisfaction with its affordability.
1|The phone loads super!|1.0|0.9|0.9333333333333332|"The overall sentiment is positive as the user is satisfied with the phone's fast loading speed, which is highlighted by the use of the word ""super."""
0|For a product that costs as much as this one does, I expect it to work far better and with greater ease than this thing does.|-0.7166666666666668|0.8166666666666668|0.8666666666666667|The users' statements express a clear negative sentiment regarding the product's underperformance compared to its high price, resulting in disappointment and dissatisfaction.
1|Made very sturdy.|1.0|0.9333333333333332|0.9333333333333332|The subject being referred to is described as well-built and constructed with strong materials, suggesting high quality and durability, leading to a confident rating and a positive sentiment.
1|Worked great!.|1.0|0.9333333333333332|1.0|"The general consensus is that the statement ""Worked great!"" is highly positive, indicating a successful and satisfying outcome. The use of the word ""great"" further supports this sentiment."
0|The ear buds only play music in one ear.|-0.6|0.9|0.8000000000000002|The overall sentiment of the explanations is that the user is frustrated and dissatisfied with the ear buds because they only play music in one ear, indicating a negative experience.
0|Dont waste your money...|-0.8000000000000002|0.9|0.8666666666666667|"The phrase ""Don't waste your money"" has a highly negative sentiment as it implies dissatisfaction and suggests that spending money on the subject in question would be a poor decision and not worthwhile."
1|Will order from them again!|0.9333333333333332|0.9333333333333332|0.9666666666666668|The overall sentiment is positive and confident, with the user expressing satisfaction and intending to reorder from the company based on their positive experience.
0|If you plan to use this in a car forget about it.|-0.7333333333333334|0.9|0.8833333333333333|The explanations consistently indicate a negative sentiment towards using the product in a car, with clear and straightforward reasoning.
0|I found this product to be waaay too big.|-0.2666666666666666|0.8000000000000002|0.9|"The user's comment expresses a negative sentiment about the product being ""waaay too big"", supported by clear explanations and a moderately confident positive sentiment score."
1|Best I've found so far .... I've tried 2 other bluetooths and this one has the best quality (for both me and the listener) as well as ease of using.|0.9333333333333332|0.8166666666666668|0.8666666666666667|The user's sentiment is overwhelmingly positive, expressing satisfaction with the product's quality, ease of use, and comparing it favorably to other Bluetooth devices they have tried.
0|I'm very disappointed with my decision.|-0.8333333333333334|0.9|0.8333333333333334|The user expresses a very strong negative sentiment of feeling extremely disappointed with their decision.
1|Integrated seamlessly with the Motorola RAZR phone.|0.9333333333333332|0.9|0.9666666666666668|The explanations indicate a consistently positive sentiment towards the seamless integration of the mentioned product, particularly with the Motorola RAZR phone, resulting in a positive user experience.
0|Buyer Beware, you could flush money right down the toilet.|-0.8000000000000002|0.8333333333333334|0.8333333333333334|"The explanations all agree that the sentiment of the phrase ""Buyer Beware, you could flush money right down the toilet"" is negative. The phrase ""Buyer Beware"" suggests caution and potential risks, while ""flush money down the toilet"" emphasizes the potential financial loss."
1|Definitely a bargain.|0.9333333333333332|0.9|0.8666666666666667|"The statement ""Definitely a bargain"" expresses a highly positive sentiment and indicates a strong confidence in the good value or deal of something."
1|The price was very good and with the free shipping and all it was a good purchase.|0.8666666666666667|0.8666666666666667|0.8666666666666667|The sentiment is positive as the user expresses satisfaction with the price and free shipping, indicating a positive purchasing experience.
0|I received my supposedly new motorola 375 and apparently there was not a match between the phone and the charger.|-0.3666666666666666|0.8333333333333334|0.7166666666666667|The explanations suggest that the sentiment is predominantly negative as the user expresses frustration and disappointment with receiving a new phone that is incompatible with the charger.
1|Pros:-Good camera - very nice pictures , also has cool styles like black and white, and more.|0.7666666666666666|0.8666666666666667|0.8333333333333334|The overall sentiment towards the camera is positive, with users praising its good quality, ability to take great pictures, and various creative styles like black and white.
0|That's a huge design flaw (unless I'm not using it correctly, which I don't think is the case).|-0.6999999999999998|0.8333333333333334|0.7999999999999999|"The sentiment is negative due to the user's clear and explicit mention of a ""huge design flaw,"" which supports the high confidence rating in the negative sentiment score."
1|I love my 350 headset.. My Jabra350 bluetooth headset is great, the reception is very good and the ear piece is a comfortable fit.|0.95|0.9666666666666668|0.9833333333333334|The text and user's prompt both have highly positive sentiment, expressing love for the Jabra 350 headset, praising its excellent reception, and comfortable fit.
0|The camera, although rated at an impressive 1.3 megapixels, renders images that fall well below expectations of such a relatively high resolution.|-0.5666666666666665|0.8666666666666667|0.8666666666666667|The sentiment score is negative due to the user's disappointment with the camera's image quality, which falls below expectations given its high megapixel rating, as supported by clear and strong reasoning.
0|I purcashed this for the car charger and it does not work.|-0.7666666666666666|0.9|0.8333333333333334|The sentiment analysis indicates a clear negative sentiment (-0.8) as the user expresses dissatisfaction and frustration with the non-functional car charger. The explanation is confident, comprehensive, and accurately identifies the cause of the negative sentiment.
1|Sound quality on both end is excellent, I use headset to call my wife and ask my wife to use headset to call me !2.|0.9333333333333332|0.8333333333333334|0.9666666666666668|Overall, the explanations suggest a positive sentiment towards the sound quality, as the user describes it as excellent and mentions using headsets for clear communication.
1|This phone is slim and light and the display is beautiful.|0.8000000000000002|0.9|0.9|Based on the explanations, the summary is that the user's statement is positive, as they mention the phone's slim, light, and beautiful display, indicating a positive sentiment towards its physical attributes.
1|its a little geeky but i think thats its sex on toast and it rocks and oozes sex right down to its battery embedded sleek stylish leather case.|0.8666666666666667|0.85|0.8666666666666667|"The overall sentiment towards the subject is highly positive, with descriptions like ""rocks"", ""sex on toast"", ""sleek"", ""stylish"", and ""oozes sex"" indicating a strong positive sentiment."
1|Great product, fast shipping!.|1.0|0.9333333333333332|0.9333333333333332|"The statement ""Great product, fast shipping!"" expresses a highly positive sentiment, with the use of positive words like ""great"" and ""fast"" indicating satisfaction, along with the exclamation mark suggesting enthusiasm."
1|Absolutely great.|1.0|0.9333333333333332|0.9333333333333332|"The phrase ""Absolutely great"" is a highly positive and emphatic expression conveying a strong level of satisfaction or approval."
1|The keyboard is a nice compromise between a full QWERTY and the basic cell phone number keypad.|0.6333333333333333|0.8333333333333334|0.9|"The statement is positive as it describes the keyboard as a ""nice compromise"" between two different types of keypads, indicating it offers a good balance between functionality and simplicity, and the user expresses appreciation for this balance, suggesting overall satisfaction."
0|i got this phone around the end of may and i'm completely unhappy with it.|-0.7666666666666666|0.8833333333333333|0.8666666666666667|The user's explanation indicates that they strongly dislike their phone, expressing a negative sentiment with a high level of confidence.
1|It is very comfortable on the ear.|0.9|0.8666666666666667|0.9333333333333332|"The statement indicates a positive sentiment as it highlights the phrase ""very comfortable on the ear"" and emphasizes the pleasant sensation and satisfaction experienced."
1|It has been a winner for us.|0.9333333333333332|0.8666666666666667|0.8833333333333333|"The general sentiment expressed in the explanations is positive, as indicated by the use of the word ""winner"" to suggest success and satisfaction."
1|)Setup couldn't have been simpler.|1.0|0.8666666666666667|1.0|The overall sentiment of the explanations is that the setup process was extremely easy and positive.
1|I've tried several different earpieces for my cell phone and this Jabra one is the first one I've found that fits my ear comfortably.|0.8000000000000002|0.9|0.8333333333333334|The statement expresses a positive sentiment towards the Jabra earpiece, as the user is satisfied with its comfortable fit, which is mentioned as the first of its kind for them.
0|Could not get strong enough signal.|-0.6333333333333333|0.8333333333333334|0.9|The explanations suggest that there is a negative sentiment expressed due to frustration and dissatisfaction with the inability to get a strong enough signal.
1|Iam very pleased with my purchase.|1.0|0.9|0.9|"The overall sentiment of the explanations is that the user expresses a high degree of satisfaction and positivity towards their purchase, demonstrated by the consistent use of the word ""pleased"" and the emphasis on satisfaction and positive sentiments."
0|Bad Quality.|-0.8000000000000002|0.9333333333333332|0.9333333333333332|"The phrase ""Bad Quality"" received a negative sentiment score due to the clear and direct language used, indicating dissatisfaction with the quality of a product or service."
1|Gets the job done.|0.7000000000000001|0.8666666666666667|0.7999999999999999|"The phrase ""gets the job done"" implies a positive sentiment as it suggests successful and efficient completion of the task at hand, with a sentiment score of 0.5 and high confidence rating of 0.9."
1|Great audio!.|0.9666666666666668|0.8666666666666667|0.9333333333333332|"The overall sentiment is positive towards the audio quality, characterized by the use of the word ""Great,"" an exclamation mark, and the mention of ""audio."""
0|Basically the service was very bad.|-0.8000000000000002|0.9|0.8666666666666667|"The overall consensus is that the service received was extremely negative, as indicated by the strong emphasis on the word ""very"" and the explicit expression of dissatisfaction."
0|it did not work in my cell phone plug i am very up set with the charger!.|-0.8000000000000002|0.8333333333333334|0.8333333333333334|The explanations all agree that the sentiment is negative, with the specific reason being frustration and disappointment with the charger not working in the cell phone, leading to strong dissatisfaction.
1|I've only had my bluetooth for a few weeks, but I really like it.|0.8333333333333334|0.8666666666666667|0.9333333333333332|The general consensus from the explanations is that the users have a positive sentiment towards their bluetooth device, expressing a strong liking for it despite having it for a short period of time.
0|The BT headset was such a disapoinment.|-0.8000000000000002|0.8666666666666667|0.8666666666666667|The overall sentiment of the explanations is negative, with complaints about the BT headset's performance and disappointment expressed by the user in their choice of words.
1|It is so small and you don't even realize that it is there after a while of getting used to it.|0.1666666666666666|0.7333333333333334|0.8666666666666667|The overall sentiment score is leaning slightly positive or neutral, as the object being referred to is described as small and unnoticeable, but with a level of acceptance and familiarity.
1|The accompanied software is almost brilliant.|0.9|0.8333333333333334|0.9333333333333332|The software is highly praised and rated positively, with only a minor issue mentioned.
1|Headset works great & was packaged nicely to avoid any damage.|0.9333333333333332|0.9|0.9333333333333332|The overall sentiment from the explanations is positive, as the headset is described as working great and being nicely packaged to avoid damage.
